time_s	event
596.053	NAVIGATION_PAUSED_OFF
596.053	AVOID_ACTIVE_OFF
597.654	NAVIGATION_PAUSED_ON
597.654	AVOID_ACTIVE_ON
599.652	NAVIGATION_PAUSED_OFF
599.652	AVOID_ACTIVE_OFF
601.653	NAVIGATION_PAUSED_ON
601.654	AVOID_ACTIVE_ON
603.652	NAVIGATION_PAUSED_OFF
603.653	AVOID_ACTIVE_OFF
605.8520000000001	NAVIGATION_PAUSED_ON
605.8520000000001	AVOID_ACTIVE_ON
607.851	NAVIGATION_PAUSED_OFF
607.8520000000001	AVOID_ACTIVE_OFF
609.851	NAVIGATION_PAUSED_ON
609.851	AVOID_ACTIVE_ON
611.8520000000001	NAVIGATION_PAUSED_OFF
611.8520000000001	AVOID_ACTIVE_OFF
614.654	NAVIGATION_PAUSED_ON
614.6550000000001	AVOID_ACTIVE_ON
616.652	NAVIGATION_PAUSED_OFF
616.653	AVOID_ACTIVE_OFF
618.2520000000001	NAVIGATION_PAUSED_ON
618.2520000000001	AVOID_ACTIVE_ON
620.25	NAVIGATION_PAUSED_OFF
620.2510000000001	AVOID_ACTIVE_OFF
622.051	NAVIGATION_PAUSED_ON
622.052	AVOID_ACTIVE_ON
624.051	NAVIGATION_PAUSED_OFF
624.051	AVOID_ACTIVE_OFF
626.6510000000001	NAVIGATION_PAUSED_ON
626.652	AVOID_ACTIVE_ON
628.653	NAVIGATION_PAUSED_OFF
628.654	AVOID_ACTIVE_OFF
631.052	NAVIGATION_PAUSED_ON
631.052	AVOID_ACTIVE_ON
633.051	NAVIGATION_PAUSED_OFF
633.052	AVOID_ACTIVE_OFF
633.8520000000001	NAVIGATION_PAUSED_ON
633.8520000000001	AVOID_ACTIVE_ON
638.0020000000001	NAVIGATION_PAUSED_OFF
638.0020000000001	AVOID_ACTIVE_OFF
638.8520000000001	NAVIGATION_PAUSED_ON
638.8520000000001	AVOID_ACTIVE_ON
642.0020000000001	NAVIGATION_PAUSED_OFF
642.0020000000001	AVOID_ACTIVE_OFF
645.4530000000001	NAVIGATION_PAUSED_ON
645.4530000000001	AVOID_ACTIVE_ON
647.451	NAVIGATION_PAUSED_OFF
647.452	AVOID_ACTIVE_OFF
648.6510000000001	NAVIGATION_PAUSED_ON
648.652	AVOID_ACTIVE_ON
650.6510000000001	NAVIGATION_PAUSED_OFF
650.652	AVOID_ACTIVE_OFF
653.052	NAVIGATION_PAUSED_ON
653.053	AVOID_ACTIVE_ON
655.051	NAVIGATION_PAUSED_OFF
655.051	AVOID_ACTIVE_OFF
656.652	NAVIGATION_PAUSED_ON
656.652	AVOID_ACTIVE_ON
658.6510000000001	NAVIGATION_PAUSED_OFF
658.652	AVOID_ACTIVE_OFF
660.653	NAVIGATION_PAUSED_ON
660.653	AVOID_ACTIVE_ON
662.652	NAVIGATION_PAUSED_OFF
662.653	AVOID_ACTIVE_OFF
664.652	NAVIGATION_PAUSED_ON
664.652	AVOID_ACTIVE_ON
666.6550000000001	NAVIGATION_PAUSED_OFF
666.6560000000001	AVOID_ACTIVE_OFF
668.8520000000001	NAVIGATION_PAUSED_ON
668.8520000000001	AVOID_ACTIVE_ON
673.202	NAVIGATION_PAUSED_OFF
673.202	AVOID_ACTIVE_OFF
675.052	NAVIGATION_PAUSED_ON
675.052	AVOID_ACTIVE_ON
677.051	NAVIGATION_PAUSED_OFF
677.051	AVOID_ACTIVE_OFF
679.253	NAVIGATION_PAUSED_ON
